,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
62,2024-09-03,2.58,0.00,0.00%,₱1.96M,763.00K,₱0,2.56,2.6,2.57,39
63,2024-09-02,2.58,-0.02,-0.77%,₱1.70M,657.00K,₱134.96K,2.58,2.61,2.6,53
64,2024-08-30,2.6,0.01,+0.39%,₱952.86K,368.00K,₱7.85K,2.58,2.6,2.59,27
65,2024-08-29,2.59,-0.01,-0.38%,₱1.03M,397.00K,₱-69.71K,2.57,2.61,2.58,53
66,2024-08-28,2.6,-0.01,-0.38%,₱1.32M,506.00K,₱-98.92K,2.6,2.63,2.61,55
67,2024-08-27,2.61,0.01,+0.38%,₱690.37K,266.00K,₱31.32K,2.58,2.62,2.6,28
68,2024-08-22,2.6,0.00,0.00%,₱707.06K,275.00K,₱-380.44K,2.55,2.6,2.57,27
69,2024-08-21,2.6,0.02,+0.78%,₱3.17M,1.23M,₱-330.20K,2.53,2.6,2.58,62
70,2024-08-20,2.58,0.08,+3.20%,₱4.50M,1.74M,₱-319.00K,2.5,2.62,2.5,79
71,2024-08-19,2.5,0.00,0.00%,₱3.96M,1.58M,₱-1.08M,2.49,2.52,2.5,100
72,2024-08-16,2.5,0.00,0.00%,₱2.65M,1.06M,₱-332.28K,2.49,2.52,2.5,100
73,2024-08-15,2.5,0.01,+0.40%,₱1.08M,435.00K,₱0,2.48,2.5,2.49,34
74,2024-08-14,2.49,-0.01,-0.40%,₱2.10M,842.00K,₱-42.33K,2.49,2.55,2.49,44
75,2024-08-13,2.5,0.00,0.00%,₱1.40M,558.00K,₱-9.94K,2.5,2.57,2.57,49
76,2024-08-12,2.5,0.00,0.00%,₱952.86K,381.00K,₱17.57K,2.5,2.56,2.51,41
77,2024-08-09,2.5,0.00,0.00%,₱6.28M,2.50M,₱5.00K,2.5,2.59,2.57,82
78,2024-08-08,2.5,0.00,0.00%,₱9.79M,3.92M,₱-1.87M,2.48,2.54,2.5,129
79,2024-08-07,2.5,0.00,0.00%,₱6.11M,2.44M,₱-1.39M,2.49,2.55,2.54,125
80,2024-08-06,2.5,-0.02,-0.79%,₱5.37M,2.14M,₱-943.64K,2.5,2.55,2.53,133
81,2024-08-05,2.52,-0.03,-1.18%,₱1.79M,709.00K,₱-974.67K,2.52,2.55,2.55,60
82,2024-08-02,2.55,-0.02,-0.78%,₱575.39K,226.00K,₱0,2.53,2.57,2.57,31
83,2024-08-01,2.57,-0.04,-1.53%,₱3.57M,1.39M,₱-28.06K,2.53,2.64,2.62,76
84,2024-07-31,2.61,0.00,0.00%,₱2.23M,856.00K,₱-702.11K,2.6,2.63,2.61,35
85,2024-07-30,2.61,0.01,+0.38%,₱3.54M,1.36M,₱-989.19K,2.6,2.61,2.6,31
86,2024-07-29,2.6,0.00,0.00%,₱1.10M,424.00K,₱-202.88K,2.57,2.62,2.6,44
87,2024-07-26,2.6,0.00,0.00%,₱475.53K,183.00K,₱-251.42K,2.59,2.62,2.62,27
88,2024-07-25,2.6,0.00,0.00%,₱127.35K,49.00K,₱-67.60K,2.59,2.6,2.6,20
89,2024-07-23,2.6,-0.02,-0.76%,₱694.95K,267.00K,₱-44.23K,2.59,2.63,2.63,32
90,2024-07-22,2.62,0.03,+1.16%,₱783.05K,301.00K,₱94.32K,2.58,2.62,2.6,42
91,2024-07-19,2.59,-0.01,-0.38%,₱3.49M,1.35M,₱-1.32M,2.58,2.66,2.66,157
92,2024-07-18,2.6,0.00,0.00%,₱2.25M,863.00K,₱-775.94K,2.59,2.69,2.6,89
93,2024-07-17,2.6,-0.06,-2.26%,₱1.72M,656.00K,₱-251.46K,2.59,2.66,2.66,121
94,2024-07-16,2.66,-0.06,-2.21%,₱6.02M,2.26M,₱-1.67M,2.63,2.7,2.7,310
95,2024-07-15,2.72,0.00,0.00%,₱1.29M,475.00K,₱-1.09M,2.69,2.72,2.72,68
96,2024-07-12,2.72,0.01,+0.37%,₱306.94K,113.00K,₱-111.35K,2.7,2.77,2.77,23
97,2024-07-11,2.71,-0.02,-0.73%,₱65.28K,24.00K,₱-32.66K,2.71,2.74,2.71,16
98,2024-07-10,2.73,0.01,+0.37%,₱1.81M,669.00K,₱-1.77M,2.7,2.75,2.75,44
99,2024-07-09,2.72,-0.03,-1.09%,₱609.61K,222.00K,₱-466.05K,2.72,2.79,2.79,53
100,2024-07-08,2.75,0.00,0.00%,₱498.12K,182.00K,₱-323.44K,2.71,2.75,2.71,34
101,2024-07-05,2.75,0.07,+2.61%,₱1.12M,402.00K,₱-200.76K,2.68,2.85,2.68,83
