,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
132,2024-05-20,3.06,0.07,+2.34%,₱12.54M,4.05M,₱-3.19M,3.0,3.12,3.0,129
133,2024-05-17,2.99,-0.09,-2.92%,₱4.54M,1.51M,₱-1.45M,2.99,3.08,3.08,81
134,2024-05-16,3.08,0.00,0.00%,₱9.98M,3.21M,₱-1.73M,3.05,3.16,3.08,177
135,2024-05-15,3.08,0.10,+3.36%,₱6.58M,2.16M,₱-73.59K,2.95,3.08,3.0,160
136,2024-05-14,2.98,0.03,+1.02%,₱1.49M,501.00K,₱171.76K,2.95,2.99,2.98,41
137,2024-05-13,2.95,0.05,+1.72%,₱2.87M,975.00K,₱-14.75K,2.89,2.97,2.89,79
138,2024-05-10,2.9,0.00,0.00%,₱8.63M,2.97M,₱110.79K,2.88,2.98,2.91,163
139,2024-05-09,2.9,-0.05,-1.69%,₱8.14M,2.78M,₱108.51K,2.9,2.96,2.95,163
140,2024-05-08,2.95,-0.05,-1.67%,₱6.30M,2.13M,₱-6.02K,2.95,3.0,3.0,129
141,2024-05-07,3.0,0.01,+0.33%,₱2.74M,913.00K,₱30.50K,2.96,3.05,2.99,47
142,2024-05-06,2.99,0.03,+1.01%,₱5.26M,1.77M,₱-14.91K,2.95,3.04,2.96,105
143,2024-05-03,2.96,-0.10,-3.27%,₱10.02M,3.36M,₱655.02K,2.96,3.08,3.08,173
144,2024-05-02,3.06,0.02,+0.66%,₱6.00M,1.98M,₱2.59M,3.0,3.08,3.08,110
145,2024-04-30,3.04,0.02,+0.66%,₱4.16M,1.36M,₱0,3.0,3.07,3.02,62
146,2024-04-29,3.02,-0.12,-3.82%,₱16.02M,5.26M,₱74.38K,2.98,3.11,3.11,216
147,2024-04-26,3.14,-0.01,-0.32%,₱5.69M,1.81M,₱-138.64K,3.09,3.2,3.13,134
148,2024-04-25,3.15,0.04,+1.29%,₱17.08M,5.39M,₱-679.54K,3.09,3.22,3.11,361
149,2024-04-24,3.11,0.05,+1.63%,₱7.12M,2.30M,₱-293.22K,3.06,3.13,3.06,133
150,2024-04-23,3.06,0.02,+0.66%,₱4.40M,1.45M,₱300.66K,3.0,3.08,3.05,101
151,2024-04-22,3.04,0.07,+2.36%,₱9.87M,3.26M,₱-1.29M,2.99,3.05,3.0,137
152,2024-04-19,2.97,0.04,+1.37%,₱7.25M,2.43M,₱-656.56K,2.91,3.02,2.91,156
153,2024-04-18,2.93,0.01,+0.34%,₱1.71M,581.00K,₱-175.99K,2.91,2.99,2.95,49
154,2024-04-17,2.92,0.00,0.00%,₱1.37M,471.00K,₱-122.73K,2.91,2.95,2.92,43
155,2024-04-16,2.92,-0.03,-1.02%,₱5.21M,1.77M,₱-455.52K,2.92,2.99,2.99,124
156,2024-04-15,2.95,-0.05,-1.67%,₱4.25M,1.44M,₱136.05K,2.93,3.0,3.0,89
157,2024-04-12,3.0,0.03,+1.01%,₱8.53M,2.83M,₱177.38K,2.97,3.07,2.97,124
158,2024-04-11,2.97,0.03,+1.02%,₱6.42M,2.16M,₱862.01K,2.96,2.99,2.97,75
159,2024-04-08,2.94,0.03,+1.03%,₱4.32M,1.48M,₱-494.67K,2.9,2.98,2.91,80
160,2024-04-05,2.91,-0.11,-3.64%,₱19.31M,6.54M,₱-4.82M,2.91,3.04,3.0,170
161,2024-04-04,3.02,0.02,+0.67%,₱3.33M,1.10M,₱182.20K,3.01,3.05,3.05,72
162,2024-04-03,3.0,0.00,0.00%,₱5.95M,1.98M,₱-707.33K,2.98,3.05,3.0,173
163,2024-04-02,3.0,0.04,+1.35%,₱3.74M,1.25M,₱-516.55K,2.96,3.0,3.0,82
