,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
136,2024-05-14,9.58,-0.02,-0.21%,₱9.63M,1.01M,₱-1.40M,9.55,9.71,9.61,390
137,2024-05-13,9.6,0.00,0.00%,₱16.71M,1.74M,₱356.05K,9.58,9.71,9.6,561
138,2024-05-10,9.6,-0.30,-3.03%,₱10.26M,1.06M,₱-3.64M,9.6,9.9,9.9,505
139,2024-05-09,9.9,0.20,+2.06%,₱7.83M,791.50K,₱-305.90K,9.7,9.99,9.9,353
140,2024-05-08,9.7,-0.20,-2.02%,₱345.11M,35.57M,₱-1.05M,9.7,9.9,9.9,259
141,2024-05-07,9.9,0.04,+0.41%,₱9.24M,935.50K,₱929.09K,9.65,10.0,10.0,340
142,2024-05-06,9.86,0.10,+1.02%,₱5.05M,510.90K,₱3.06M,9.66,10.12,9.66,168
143,2024-05-03,9.76,-0.07,-0.71%,₱21.24M,2.18M,₱6.21M,9.6,10.04,9.83,625
144,2024-05-02,9.83,-0.25,-2.48%,₱6.21M,630.20K,₱-559.40K,9.82,10.08,10.08,662
145,2024-04-30,10.08,0.06,+0.60%,₱16.07M,1.60M,₱4.58M,9.92,10.08,10.02,917
146,2024-04-29,10.02,0.12,+1.21%,₱15.58M,1.56M,₱11.70M,9.8,10.02,9.9,247
147,2024-04-26,9.9,0.22,+2.27%,₱6.31M,642.50K,₱2.86M,9.6,9.9,9.68,313
148,2024-04-25,9.68,-0.01,-0.10%,₱16.72M,1.73M,₱7.04M,9.56,9.72,9.69,626
149,2024-04-24,9.69,0.08,+0.83%,₱3.14M,324.00K,₱152.89K,9.61,9.7,9.61,164
150,2024-04-23,9.61,-0.05,-0.52%,₱11.59M,1.21M,₱-3.17M,9.59,9.7,9.64,462
151,2024-04-22,9.66,-0.05,-0.51%,₱7.84M,811.90K,₱360.57K,9.55,9.8,9.76,492
152,2024-04-19,9.71,0.01,+0.10%,₱23.31M,2.41M,₱-7.09M,9.58,9.9,9.9,1.49K
153,2024-04-18,9.7,0.11,+1.15%,₱19.35M,2.00M,₱-296.15K,9.59,9.75,9.59,435
154,2024-04-17,9.59,0.09,+0.95%,₱9.44M,982.30K,₱-127.22K,9.5,9.77,9.5,601
155,2024-04-16,9.5,-0.04,-0.42%,₱13.17M,1.37M,₱2.74M,9.5,9.86,9.75,1.08K
156,2024-04-15,9.54,-0.40,-4.02%,₱27.02M,2.80M,₱3.29M,9.51,10.02,9.8,1.04K
157,2024-04-12,9.94,0.04,+0.40%,₱8.34M,839.20K,₱-1.95M,9.8,9.99,9.9,675
158,2024-04-11,9.9,-0.16,-1.59%,₱184.84M,18.61M,₱-8.06M,9.59,10.0,10.0,985
