,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
143,2024-05-03,101.0,-0.60,-0.59%,₱53.70M,531.59K,₱-1.80M,99.9,102.0,101.0,974
144,2024-05-02,101.6,-1.60,-1.55%,₱83.55M,826.33K,₱9.77M,98.65,103.7,103.7,2.11K
145,2024-04-30,103.2,-1.70,-1.62%,₱178.31M,1.72M,₱-11.01M,102.1,105.0,103.9,2.02K
146,2024-04-29,104.9,8.40,+8.70%,₱146.38M,1.44M,₱86.51M,97.7,104.9,97.95,2.18K
147,2024-04-26,96.5,3.10,+3.32%,₱221.17M,2.34M,₱24.18M,93.5,96.5,93.95,1.03K
148,2024-04-25,93.4,0.10,+0.11%,₱140.92M,1.51M,₱9.10M,93.1,94.65,94.5,1.75K
149,2024-04-24,93.3,1.30,+1.41%,₱150.16M,1.61M,₱12.23M,92.05,93.95,92.05,2.95K
150,2024-04-23,92.0,2.10,+2.34%,₱135.13M,1.46M,₱-69.77M,91.5,92.95,91.5,2.56K
151,2024-04-22,89.9,-0.10,-0.11%,₱97.01M,1.08M,₱-56.86M,89.1,91.0,89.1,2.20K
152,2024-04-19,90.0,-3.00,-3.23%,₱178.89M,1.97M,₱-122.51M,90.0,95.5,93.1,4.11K
153,2024-04-18,93.0,-3.00,-3.13%,₱199.51M,2.13M,₱-153.97M,92.3,96.3,96.0,2.72K
154,2024-04-17,96.0,0.00,0.00%,₱116.91M,1.22M,₱-23.39M,94.0,98.0,97.9,2.67K
155,2024-04-16,96.0,-3.75,-3.76%,₱273.22M,2.81M,₱-155.23M,96.0,100.0,99.9,3.81K
156,2024-04-15,99.75,-0.15,-0.15%,₱132.56M,1.33M,₱-30.88M,99.0,100.0,99.9,1.87K
157,2024-04-12,99.9,-0.10,-0.10%,₱167.91M,1.68M,₱-18.81M,99.3,101.2,100.5,3.12K
158,2024-04-11,100.0,-2.00,-1.96%,₱135.68M,1.36M,₱-63.04M,99.05,101.8,101.8,2.56K
159,2024-04-08,102.0,-1.50,-1.45%,₱102.25M,1.00M,₱-77.18M,101.6,105.4,105.4,2.10K
160,2024-04-05,103.5,-1.80,-1.71%,₱60.09M,578.88K,₱-26.76M,103.2,105.4,105.3,1.37K
161,2024-04-04,105.3,-1.20,-1.13%,₱46.77M,444.31K,₱-13.20M,104.3,106.5,106.5,1.45K
162,2024-04-03,106.5,0.60,+0.57%,₱62.36M,587.18K,₱-3.24M,105.0,107.1,107.0,989
163,2024-04-02,105.9,-2.30,-2.13%,₱172.85M,1.62M,₱-39.16M,105.2,108.7,108.2,1.88K
164,2024-04-01,108.2,2.90,+2.75%,₱111.35M,1.03M,₱31.42M,105.9,108.2,106.0,2.04K
165,2024-03-27,105.3,1.50,+1.45%,₱162.39M,1.54M,₱-25.35M,103.9,106.0,103.9,1.79K
166,2024-03-26,103.8,0.70,+0.68%,₱138.44M,1.34M,₱-69.71M,101.6,104.0,103.5,2.61K
167,2024-03-25,103.1,0.10,+0.10%,₱142.35M,1.38M,₱-24.79M,102.9,104.3,103.5,2.32K
168,2024-03-22,103.0,0.60,+0.59%,₱102.10M,984.05K,₱-7.79M,102.5,104.8,102.6,2.49K
