,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
77,2024-08-09,144.0,3.80,+2.71%,₱288.39M,2.02M,₱42.87M,140.4,144.0,140.4,2.66K
78,2024-08-08,140.2,2.10,+1.52%,₱234.91M,1.68M,₱-5.61M,138.2,140.8,139.5,2.43K
79,2024-08-07,138.1,-1.90,-1.36%,₱455.13M,3.30M,₱-127.00M,136.6,141.9,141.0,4.32K
80,2024-08-06,140.0,1.00,+0.72%,₱488.27M,3.46M,₱48.37M,139.0,142.6,139.4,5.94K
81,2024-08-05,139.0,-1.80,-1.28%,₱500.67M,3.63M,₱-65.95M,135.7,140.5,139.0,4.84K
82,2024-08-02,140.8,-2.90,-2.02%,₱218.08M,1.55M,₱-6.91M,139.2,142.4,142.0,3.47K
83,2024-08-01,143.7,6.70,+4.89%,₱353.26M,2.50M,₱113.28M,137.2,143.7,137.2,4.02K
84,2024-07-31,137.0,0.50,+0.37%,₱722.78M,5.29M,₱-15.28M,135.7,137.6,136.8,5.23K
85,2024-07-30,136.5,-4.00,-2.85%,₱687.81M,5.00M,₱-255.14M,135.8,142.5,141.0,5.88K
86,2024-07-29,140.5,-5.50,-3.77%,₱402.77M,2.82M,₱-128.66M,140.5,146.3,146.0,3.03K
87,2024-07-26,146.0,2.80,+1.96%,₱238.31M,1.65M,₱49.14M,143.0,146.0,143.3,2.58K
88,2024-07-25,143.2,-2.40,-1.65%,₱400.74M,2.81M,₱-118.39M,141.3,145.6,141.3,4.10K
89,2024-07-23,145.6,-2.60,-1.75%,₱368.00M,2.51M,₱-4.15M,145.6,148.2,148.2,3.66K
90,2024-07-22,148.2,-0.60,-0.40%,₱1.10B,7.38M,₱327.62M,148.2,150.8,149.5,7.56K
91,2024-07-19,148.8,6.30,+4.42%,₱932.67M,6.32M,₱449.65M,142.6,149.6,142.6,6.11K
92,2024-07-18,142.5,3.10,+2.22%,₱281.72M,1.98M,₱73.22M,139.7,143.4,139.9,3.25K
