,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
138,2024-05-13,126.0,3.80,+3.11%,₱104.19M,828.41K,₱4.58M,122.2,127.4,122.2,1.30K
139,2024-05-10,122.2,-0.80,-0.65%,₱108.60M,885.66K,₱-12.66M,121.0,125.0,123.1,1.18K
140,2024-05-09,123.0,-1.40,-1.13%,₱85.93M,697.56K,₱-24.39M,122.3,125.0,123.0,1.07K
141,2024-05-08,124.4,-0.60,-0.48%,₱137.32M,1.11M,₱-9.19M,122.0,126.0,126.0,1.66K
142,2024-05-07,125.0,-2.00,-1.57%,₱162.95M,1.30M,₱-50.82M,124.6,127.9,127.0,1.10K
143,2024-05-06,127.0,0.90,+0.71%,₱75.31M,590.64K,₱-5.78M,125.7,128.9,126.1,885
144,2024-05-03,126.1,-1.40,-1.10%,₱144.94M,1.15M,₱-322.85K,125.6,127.4,127.0,1.25K
145,2024-05-02,127.5,0.00,0.00%,₱103.72M,815.71K,₱25.86M,125.6,128.0,125.6,3.36K
146,2024-04-30,127.5,-1.50,-1.16%,₱543.83M,4.26M,₱218.30M,126.2,129.5,128.5,2.01K
147,2024-04-29,129.0,4.00,+3.20%,₱380.23M,2.97M,₱260.21M,123.0,129.0,125.0,2.63K
148,2024-04-26,125.0,1.30,+1.05%,₱95.06M,764.73K,₱44.25M,123.0,125.0,123.0,1.15K
149,2024-04-25,123.7,-0.30,-0.24%,₱167.05M,1.35M,₱26.61M,123.4,125.5,125.4,2.19K
150,2024-04-24,124.0,-1.00,-0.80%,₱197.18M,1.59M,₱30.23M,123.1,126.5,124.3,2.50K
151,2024-04-23,125.0,4.00,+3.31%,₱455.55M,3.67M,₱179.65M,121.9,125.0,122.0,3.41K
152,2024-04-22,121.0,-3.00,-2.42%,₱130.12M,1.07M,₱-25.25M,120.4,123.0,123.0,2.34K
153,2024-04-19,124.0,0.00,0.00%,₱238.25M,1.94M,₱139.05M,119.1,124.0,123.9,3.15K
154,2024-04-18,124.0,6.00,+5.08%,₱428.05M,3.51M,₱180.67M,118.5,124.0,118.6,4.00K
155,2024-04-17,118.0,2.50,+2.16%,₱279.51M,2.37M,₱157.32M,115.0,118.3,115.5,3.43K
156,2024-04-16,115.5,-1.50,-1.28%,₱138.62M,1.20M,₱-5.41M,114.3,116.9,116.9,2.81K
157,2024-04-15,117.0,-1.50,-1.27%,₱155.89M,1.33M,₱35.36M,115.4,118.0,118.0,1.52K
158,2024-04-12,118.5,1.00,+0.85%,₱230.01M,1.95M,₱90.27M,116.2,118.6,116.7,1.94K
159,2024-04-11,117.5,3.00,+2.62%,₱193.34M,1.66M,₱73.87M,115.0,117.5,115.8,4.47K
160,2024-04-08,114.5,0.30,+0.26%,₱179.76M,1.57M,₱-112.05M,113.7,116.8,114.2,1.01K
161,2024-04-05,114.2,-1.60,-1.38%,₱234.49M,2.05M,₱-50.12M,114.0,117.5,115.5,2.07K
162,2024-04-04,115.8,0.80,+0.70%,₱306.35M,2.65M,₱-117.55M,115.1,117.8,115.5,2.86K
163,2024-04-03,115.0,-2.00,-1.71%,₱248.52M,2.14M,₱-145.11M,115.0,117.9,117.1,1.59K
164,2024-04-02,117.0,-1.10,-0.93%,₱293.95M,2.49M,₱-8.81M,117.0,120.7,119.0,3.29K
165,2024-04-01,118.1,0.00,0.00%,₱126.07M,1.06M,₱-19.74M,118.1,120.0,120.0,1.90K
166,2024-03-27,118.1,0.10,+0.08%,₱392.63M,3.32M,₱-59.97M,117.6,119.9,118.0,2.74K
