,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
41,2024-10-02,38.05,-0.15,-0.39%,₱10.55M,277.50K,₱-987.90K,37.8,38.2,38.0,229
42,2024-10-01,38.2,0.10,+0.26%,₱30.72M,805.20K,₱-871.78K,37.9,38.3,38.0,329
43,2024-09-30,38.1,-0.40,-1.04%,₱27.71M,731.90K,₱423.81K,37.5,38.5,38.5,430
44,2024-09-27,38.5,1.00,+2.67%,₱77.32M,2.03M,₱-3.11M,37.35,38.55,37.6,638
45,2024-09-26,37.5,0.50,+1.35%,₱34.00M,909.00K,₱-1.83M,37.0,37.65,37.1,489
46,2024-09-25,37.0,0.30,+0.82%,₱48.54M,1.32M,₱-10.64M,36.35,37.4,36.75,485
47,2024-09-24,36.7,-0.95,-2.52%,₱34.20M,922.20K,₱-4.11M,36.7,37.65,37.15,686
48,2024-09-23,37.65,0.75,+2.03%,₱143.66M,3.87M,₱-6.87M,36.7,37.65,36.7,430
49,2024-09-20,36.9,-1.00,-2.64%,₱88.61M,2.39M,₱1.56M,36.85,37.9,37.9,570
50,2024-09-19,37.9,0.95,+2.57%,₱82.02M,2.19M,₱12.32M,36.0,37.9,36.95,546
51,2024-09-18,36.95,0.25,+0.68%,₱22.75M,618.40K,₱2.51M,36.5,36.95,36.8,372
52,2024-09-17,36.7,0.00,0.00%,₱30.88M,842.70K,₱7.80M,36.45,36.8,36.55,460
53,2024-09-16,36.7,0.05,+0.14%,₱12.88M,351.90K,₱1.11M,36.3,36.75,36.75,230
54,2024-09-13,36.65,0.20,+0.55%,₱16.13M,443.50K,₱-5.12M,36.05,36.75,36.45,359
55,2024-09-12,36.45,0.15,+0.41%,₱15.23M,418.60K,₱1.55M,36.1,36.6,36.35,232
56,2024-09-11,36.3,0.30,+0.83%,₱47.03M,1.31M,₱-223.31K,35.8,36.45,36.0,280
57,2024-09-10,36.0,0.05,+0.14%,₱31.76M,881.40K,₱5.03M,36.0,36.3,36.0,269
58,2024-09-09,35.95,0.75,+2.13%,₱19.14M,537.30K,₱4.55M,35.1,35.95,35.2,503
59,2024-09-06,35.2,0.10,+0.28%,₱27.84M,789.50K,₱-7.30M,35.0,35.8,35.15,580
60,2024-09-05,35.1,-0.40,-1.13%,₱11.68M,331.00K,₱-6.39M,35.0,35.95,35.5,517
61,2024-09-04,35.5,0.15,+0.42%,₱12.77M,362.30K,₱1.44M,35.2,35.9,35.3,320
62,2024-09-03,35.35,-0.40,-1.12%,₱17.80M,498.20K,₱-1.32M,35.35,36.15,35.75,464
63,2024-09-02,35.75,0.05,+0.14%,₱17.74M,494.60K,₱-950.16K,35.65,36.1,35.7,417
64,2024-08-30,35.7,0.25,+0.71%,₱18.58M,519.30K,₱358.62K,35.3,36.0,35.3,518
65,2024-08-29,35.45,-0.20,-0.56%,₱22.74M,638.10K,₱-1.58M,35.3,36.25,35.7,460
66,2024-08-28,35.65,0.15,+0.42%,₱14.09M,394.60K,₱4.80M,35.6,35.9,35.65,350
