,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
186,2024-02-28,103.2,2.00,+1.98%,₱21.78M,210.02K,₱3.11M,102.0,105.0,102.9,462
187,2024-02-27,101.2,-2.80,-2.69%,₱31.93M,310.49K,₱4.81M,101.2,105.9,104.0,671
188,2024-02-26,104.0,-2.30,-2.16%,₱32.60M,310.69K,₱1.12M,103.5,107.3,106.3,908
189,2024-02-23,106.3,0.30,+0.28%,₱30.22M,282.46K,₱4.36M,106.0,109.9,106.0,621
190,2024-02-22,106.0,-0.30,-0.28%,₱27.66M,260.50K,₱-627.49K,106.0,106.8,106.5,224
191,2024-02-21,106.3,-0.70,-0.65%,₱28.26M,265.23K,₱-1.06M,106.3,107.0,107.0,207
192,2024-02-20,107.0,0.00,0.00%,₱27.78M,260.00K,₱-835.84K,106.0,107.8,107.4,341
193,2024-02-19,107.0,-1.00,-0.93%,₱27.91M,260.64K,₱2.07M,106.2,108.0,108.0,583
194,2024-02-16,108.0,-1.00,-0.92%,₱87.38M,804.14K,₱-70.68M,108.0,109.1,108.8,640
195,2024-02-15,109.0,0.20,+0.18%,₱13.99M,128.69K,₱-8.62M,107.5,109.0,108.0,295
196,2024-02-14,108.8,0.60,+0.55%,₱15.72M,145.22K,₱-4.60M,107.2,109.5,109.5,394
197,2024-02-13,108.2,0.10,+0.09%,₱8.66M,79.76K,₱-3.36M,108.1,109.3,108.2,241
198,2024-02-12,108.1,0.10,+0.09%,₱6.56M,60.25K,₱-1.74M,108.1,109.9,109.9,285
199,2024-02-08,108.0,0.20,+0.19%,₱11.35M,104.83K,₱814.41K,107.8,110.0,107.8,360
200,2024-02-07,107.8,-0.20,-0.19%,₱14.72M,135.58K,₱-721.18K,107.8,110.0,108.1,311
201,2024-02-06,108.0,0.50,+0.47%,₱6.06M,55.95K,₱65.32K,107.5,109.0,108.0,238
202,2024-02-05,107.5,-0.50,-0.46%,₱6.69M,61.94K,₱-961.13K,107.5,109.5,108.0,225
203,2024-02-02,108.0,0.00,0.00%,₱28.64M,265.16K,₱-19.41M,107.5,110.5,110.5,631
204,2024-02-01,108.0,0.00,0.00%,₱18.17M,167.40K,₱-4.76M,107.9,110.5,108.0,591
205,2024-01-31,108.0,-0.10,-0.09%,₱15.78M,145.81K,₱-4.03M,107.5,110.0,108.0,773
206,2024-01-30,108.1,-3.10,-2.79%,₱24.45M,224.73K,₱-16.33M,107.1,111.0,111.0,679
207,2024-01-29,111.2,-0.30,-0.27%,₱21.62M,195.00K,₱-8.49M,110.0,111.6,111.6,684
208,2024-01-26,111.5,-1.20,-1.06%,₱21.74M,195.00K,₱-7.85M,110.1,113.0,112.7,557
209,2024-01-25,112.7,-0.30,-0.27%,₱10.53M,92.76K,₱-3.40M,112.7,114.9,113.0,576
210,2024-01-24,113.0,-3.50,-3.00%,₱22.83M,201.05K,₱-7.35M,112.3,116.0,116.0,582
211,2024-01-23,116.5,-1.50,-1.27%,₱7.02M,60.01K,₱-5.04M,116.5,118.0,118.0,330
212,2024-01-22,118.0,-2.60,-2.16%,₱8.77M,74.13K,₱-4.04M,117.3,120.4,120.2,367
213,2024-01-19,120.6,-1.30,-1.07%,₱6.05M,50.10K,₱-3.01M,120.0,121.9,121.9,311
214,2024-01-18,121.9,-2.30,-1.85%,₱7.56M,61.75K,₱-1.52M,121.6,123.5,123.5,367
215,2024-01-17,124.2,0.20,+0.16%,₱106.27M,856.79K,₱56.52M,123.6,124.2,124.0,680
216,2024-01-16,124.0,2.00,+1.64%,₱66.54M,539.00K,₱55.41M,119.4,124.7,120.5,584
217,2024-01-15,122.0,1.00,+0.83%,₱45.60M,376.09K,₱36.64M,118.8,122.0,121.0,427
218,2024-01-12,121.0,3.00,+2.54%,₱100.13M,834.28K,₱70.06M,116.0,121.2,117.9,1.04K
219,2024-01-11,118.0,3.00,+2.61%,₱85.56M,731.95K,₱77.87M,114.8,118.0,115.0,519
220,2024-01-10,115.0,1.00,+0.88%,₱68.22M,596.27K,₱55.50M,112.5,115.0,113.5,367
221,2024-01-09,114.0,4.50,+4.11%,₱45.92M,408.30K,₱37.62M,109.3,115.0,109.5,242
222,2024-01-08,109.5,-0.10,-0.09%,₱6.94M,63.38K,₱-2.31M,109.1,109.8,109.6,127
223,2024-01-05,109.6,-0.20,-0.18%,₱6.75M,61.63K,₱856.09K,109.1,109.9,109.9,129
224,2024-01-04,109.8,-0.20,-0.18%,₱10.34M,94.17K,₱2.29M,109.3,110.1,110.0,195
225,2024-01-03,110.0,0.00,0.00%,₱5.54M,50.36K,₱1.38M,110.0,110.6,110.0,174
226,2024-01-02,110.0,7.90,+7.74%,₱42.34M,388.97K,₱2.58M,105.5,110.8,110.8,222
227,2023-12-29,102.1,-8.90,-8.02%,₱40.33M,393.20K,₱-18.60M,102.1,111.9,111.5,241
228,2023-12-28,111.0,1.10,+1.00%,₱87.55M,792.25K,₱1.23M,109.9,111.0,109.9,178
229,2023-12-27,109.9,0.00,0.00%,₱43.00M,389.91K,₱17.47M,109.8,111.0,110.5,349
