,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
64,2024-08-29,904.0,-26.00,-2.80%,₱565.03M,618.00K,₱-105.09M,901.0,935.0,930.0,3.60K
65,2024-08-28,930.0,-7.00,-0.75%,₱334.41M,358.76K,₱14.97M,928.5,937.0,937.0,1.07K
66,2024-08-27,937.0,2.00,+0.21%,₱594.54M,631.08K,₱82.31M,934.0,956.0,935.0,2.67K
67,2024-08-22,935.0,3.00,+0.32%,₱234.01M,250.01K,₱93.55M,928.0,945.0,928.0,1.48K
68,2024-08-21,932.0,2.00,+0.22%,₱224.69M,240.90K,₱77.99M,927.0,940.0,930.0,822
69,2024-08-20,930.0,5.00,+0.54%,₱352.19M,377.68K,₱120.10M,927.5,940.0,937.0,1.42K
70,2024-08-19,925.0,-5.50,-0.59%,₱179.62M,193.05K,₱-17.76M,925.0,943.0,935.0,1.38K
71,2024-08-16,930.5,10.50,+1.14%,₱280.87M,302.75K,₱-7.19M,915.0,936.5,920.0,2.07K
72,2024-08-15,920.0,5.50,+0.60%,₱300.87M,326.11K,₱-3.48M,914.0,930.5,917.0,1.35K
73,2024-08-14,914.5,-5.50,-0.60%,₱313.55M,342.39K,₱51.68M,910.0,923.5,915.5,2.13K
74,2024-08-13,920.0,10.00,+1.10%,₱204.29M,222.23K,₱72.66M,910.0,922.5,910.0,1.76K
75,2024-08-12,910.0,-20.00,-2.15%,₱324.58M,355.98K,₱78.94M,905.5,927.0,926.5,1.28K
76,2024-08-09,930.0,32.00,+3.56%,₱289.44M,314.26K,₱117.00M,900.0,930.0,909.5,1.63K
77,2024-08-08,898.0,8.00,+0.90%,₱124.47M,138.43K,₱-9.66M,890.5,908.0,890.5,1.13K
78,2024-08-07,890.0,10.00,+1.14%,₱115.27M,129.62K,₱-21.07M,885.0,890.0,890.0,805
79,2024-08-06,880.0,-4.00,-0.45%,₱173.77M,196.30K,₱-73.92M,880.0,900.0,886.0,936
80,2024-08-05,884.0,-17.00,-1.89%,₱216.77M,245.60K,₱-78.03M,871.5,899.0,890.0,1.73K
81,2024-08-02,901.0,-6.00,-0.66%,₱168.59M,187.12K,₱7.73M,895.0,917.0,905.0,927
82,2024-08-01,907.0,-1.00,-0.11%,₱237.72M,259.70K,₱-15.61M,907.0,925.0,920.0,1.46K
